scene,scene_display,camera,profile,profile_bits,guard_mode,delta_psnr_vs_standard,delta_ssim_vs_standard,delta_lpips_vs_standard,psnr_gt,standard_psnr_gt,ssim_gt,standard_ssim_gt,lpips_gt,standard_lpips_gt,psnr_standard_ref,final_non_pd,saturations,unexplained_saturations,dangerous_negative_saturations,underflows,guard_eigen_floor_triggered,guard_diagonal_floor_triggered,guard_b_clamp_triggered
bicycle,Bicycle,11,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.011508941650390625,-0.0007270574569702148,-0.00028395652770996094,23.76253890991211,23.7740478515625,0.6888352036476135,0.6895622611045837,0.3508753776550293,0.35115933418273926,49.2537841796875,0,30996394,0,0,1231512,865,15,0
bicycle,Bicycle,12,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.02507781982421875,-0.0003644227981567383,-0.00027611851692199707,26.059768676757812,26.08484649658203,0.7492867112159729,0.7496511340141296,0.2968865931034088,0.2971627116203308,49.8447265625,0,31172231,0,0,1234393,794,16,0
bicycle,Bicycle,13,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0017910003662109375,-0.0003814101219177246,5.397200584411621e-05,26.662429809570312,26.664220809936523,0.7750046253204346,0.7753860354423523,0.28396984934806824,0.2839158773422241,49.99163818359375,0,30254060,0,0,1423104,995,21,0
bicycle,Bicycle,14,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.006011962890625,-0.0004950165748596191,1.0102987289428711e-05,26.416728973388672,26.422740936279297,0.7436202764511108,0.7441152930259705,0.3451559245586395,0.3451458215713501,51.46815490722656,0,31059539,0,0,1140924,909,23,0
bicycle,Bicycle,15,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0056705474853515625,-0.0005350708961486816,-0.00015485286712646484,26.21059799194336,26.21626853942871,0.751776397228241,0.7523114681243896,0.2990192174911499,0.29917407035827637,51.03596115112305,0,32068299,0,0,1500061,1239,40,0
bicycle,Bicycle,16,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.023191452026367188,-0.0007871389389038086,-3.644824028015137e-05,25.60057830810547,25.623769760131836,0.7395850419998169,0.7403721809387207,0.35115259885787964,0.3511890470981598,51.2867546081543,0,28390321,0,0,1297400,902,18,0
bicycle,Bicycle,17,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.027250289916992188,-0.0004950165748596191,-0.00015500187873840332,25.239967346191406,25.2672176361084,0.7450351119041443,0.7455301284790039,0.29151517152786255,0.29167017340660095,50.052642822265625,0,32773983,0,0,1342531,1105,31,0
bicycle,Bicycle,18,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.03272056579589844,-0.0006559491157531738,1.0788440704345703e-05,26.992530822753906,27.025251388549805,0.7874085307121277,0.7880644798278809,0.3128717541694641,0.31286096572875977,50.62748718261719,0,28841050,0,0,1370901,1079,34,0
bicycle,Bicycle,19,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.00693511962890625,-0.000559389591217041,-1.6033649444580078e-05,27.10952377319336,27.116458892822266,0.7853617072105408,0.7859210968017578,0.34614312648773193,0.3461591601371765,51.484718322753906,0,28593787,0,0,1084873,835,24,0
bicycle,Bicycle,20,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.014705657958984375,-0.0006365180015563965,-8.851289749145508e-06,26.112506866455078,26.127212524414062,0.7566549777984619,0.7572914958000183,0.3150838017463684,0.31509265303611755,51.09076690673828,0,29138471,0,0,1314658,1421,40,0
bicycle,Bicycle,21,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.039485931396484375,-0.0006304383277893066,5.3316354751586914e-05,26.95254135131836,26.992027282714844,0.7508299350738525,0.7514603734016418,0.35901346802711487,0.3589601516723633,50.52737045288086,0,25924699,0,0,1046053,1176,29,0
bicycle,Bicycle,22,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.029933929443359375,-0.000604093074798584,0.00011712312698364258,27.182907104492188,27.212841033935547,0.7847114205360413,0.7853155136108398,0.3213092088699341,0.32119208574295044,50.72993087768555,0,28737549,0,0,1222485,1141,24,0
bicycle,Bicycle,23,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.023908615112304688,-0.0007529854774475098,-0.00018388032913208008,24.160558700561523,24.184467315673828,0.6618385314941406,0.6625915169715881,0.35199230909347534,0.3521761894226074,51.35375213623047,0,28734830,0,0,1158346,1142,23,0
bicycle,Bicycle,24,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0229644775390625,-0.0003917217254638672,1.862645149230957e-05,25.431318283081055,25.454282760620117,0.7389666438102722,0.7393583655357361,0.3328041136264801,0.3327854871749878,51.10813522338867,0,29506290,0,0,1083159,1210,24,0
drjohnson,DrJohnson,1,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.030731201171875,0.0003975033760070801,-0.0009803473949432373,29.835233688354492,29.865964889526367,0.7932952642440796,0.7928977608680725,0.3549211323261261,0.35590147972106934,52.03596115112305,0,13169357,0,0,552684,470,7,0
drjohnson,DrJohnson,2,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0064144134521484375,-0.0004222989082336426,-0.0006459057331085205,24.910842895507812,24.91725730895996,0.9039874076843262,0.9044097065925598,0.2802547216415405,0.28090062737464905,55.77508544921875,0,48577399,0,0,819056,120,3,0
drjohnson,DrJohnson,3,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.16035079956054688,-0.0001628398895263672,-0.0006776750087738037,28.49660873413086,28.656959533691406,0.9344935417175293,0.9346563816070557,0.25177788734436035,0.25245556235313416,51.30211639404297,0,21798841,0,0,318354,316,4,0
drjohnson,DrJohnson,4,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0001983642578125,-0.0002090930938720703,-0.000629127025604248,29.81209945678711,29.812297821044922,0.919634222984314,0.919843316078186,0.2632032334804535,0.26383236050605774,56.556907653808594,0,23048314,0,0,288362,307,2,0
drjohnson,DrJohnson,5,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0077114105224609375,-0.0006352066993713379,-0.0008138567209243774,23.687589645385742,23.695301055908203,0.9071242809295654,0.9077594876289368,0.23649990558624268,0.23731376230716705,56.648887634277344,0,22367810,0,0,565149,298,10,0
drjohnson,DrJohnson,6,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.021512985229492188,-0.00026923418045043945,-0.0009118765592575073,28.161794662475586,28.140281677246094,0.9011114239692688,0.9013806581497192,0.24935020506381989,0.2502620816230774,54.314353942871094,0,40690977,0,0,916695,198,6,0
drjohnson,DrJohnson,7,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.014474868774414062,-0.00032973289489746094,-0.0009356290102005005,29.79415512084961,29.808629989624023,0.9238073229789734,0.9241370558738708,0.22873513400554657,0.22967076301574707,56.380706787109375,0,29229785,0,0,537178,522,7,0
drjohnson,DrJohnson,8,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.06058502197265625,-0.00033718347549438477,-0.0014642030000686646,31.230024337768555,31.29060935974121,0.9490991830825806,0.949436366558075,0.24348682165145874,0.2449510246515274,53.31610107421875,0,30911643,0,0,235380,291,7,0
drjohnson,DrJohnson,9,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.030261993408203125,-0.0006554722785949707,-0.00026801228523254395,28.15831756591797,28.188579559326172,0.8052215576171875,0.8058770298957825,0.3255970776081085,0.32586508989334106,55.38051986694336,0,16613011,0,0,677463,437,7,0
drjohnson,DrJohnson,10,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.0010166168212890625,8.881092071533203e-05,-0.0003846585750579834,30.24788475036621,30.246868133544922,0.8717182874679565,0.8716294765472412,0.2790340781211853,0.2794187366962433,56.931861877441406,0,26137126,0,0,577241,229,6,0
drjohnson,DrJohnson,11,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.001102447509765625,-0.0002575516700744629,-0.0003127753734588623,25.794963836669922,25.796066284179688,0.9133879542350769,0.9136455059051514,0.307563841342926,0.3078766167163849,56.743568420410156,0,21610800,0,0,232268,193,5,0
drjohnson,DrJohnson,12,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.01842498779296875,-0.00018703937530517578,-0.0006263256072998047,29.3566951751709,29.375120162963867,0.8934101462364197,0.8935971856117249,0.27723968029022217,0.277866005897522,57.2269401550293,0,30956090,0,0,548328,341,3,0
drjohnson,DrJohnson,13,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.015207290649414062,-0.00023555755615234375,-0.0010381340980529785,30.842679977416992,30.857887268066406,0.9354197382926941,0.9356552958488464,0.27654632925987244,0.2775844633579254,57.507293701171875,0,21815726,0,0,239708,192,4,0
drjohnson,DrJohnson,14,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.057689666748046875,-0.0004444122314453125,-0.0006269216537475586,28.616031646728516,28.673721313476562,0.9286412000656128,0.9290856122970581,0.22451215982437134,0.2251390814781189,52.1922607421875,0,36507539,0,0,595603,262,4,0
drjohnson,DrJohnson,15,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.01731109619140625,-0.0002753138542175293,-0.0009441077709197998,33.19853973388672,33.215850830078125,0.9370348453521729,0.9373101592063904,0.23487991094589233,0.23582401871681213,58.00802230834961,0,18401807,0,0,353950,291,5,0
drjohnson,DrJohnson,16,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.012929916381835938,-0.00019240379333496094,-0.0011064112186431885,31.078323364257812,31.09125328063965,0.9291512966156006,0.9293437004089355,0.2739533483982086,0.2750597596168518,57.5316162109375,0,17022144,0,0,198778,399,2,0
drjohnson,DrJohnson,17,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.01158905029296875,0.0012449026107788086,-0.0004906952381134033,30.651287078857422,30.639698028564453,0.9017578363418579,0.9005129337310791,0.2727936804294586,0.273284375667572,52.770286560058594,0,21482854,0,0,542736,348,7,0
drjohnson,DrJohnson,18,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.08991432189941406,-0.0003179311752319336,-0.0009954571723937988,30.484716415405273,30.574630737304688,0.9253105521202087,0.9256284832954407,0.27737975120544434,0.27837520837783813,51.49413299560547,0,23327165,0,0,276891,116,2,0
drjohnson,DrJohnson,19,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.0191497802734375,-0.00023549795150756836,-0.0006671249866485596,31.891361236572266,31.872211456298828,0.937246561050415,0.9374820590019226,0.2075783610343933,0.20824548602104187,56.813777923583984,0,35349394,0,0,703627,160,0,0
drjohnson,DrJohnson,20,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.009607315063476562,-0.0001800060272216797,-0.0009775757789611816,30.727453231811523,30.737060546875,0.8956249952316284,0.8958050012588501,0.2905896306037903,0.29156720638275146,57.239341735839844,0,28829184,0,0,358287,272,5,0
drjohnson,DrJohnson,21,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0045166015625,-0.0002085566520690918,-0.0004398226737976074,28.280155181884766,28.284671783447266,0.8838462829589844,0.8840548396110535,0.2822760343551636,0.2827158570289612,54.698787689208984,0,19377856,0,0,513419,321,5,0
drjohnson,DrJohnson,22,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.0080108642578125,-0.0002503395080566406,-0.0007686018943786621,23.02419662475586,23.016185760498047,0.8413577675819397,0.8416081070899963,0.311684787273407,0.31245338916778564,55.71440124511719,0,15985337,0,0,294952,171,5,0
drjohnson,DrJohnson,23,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0049724578857421875,-0.00017118453979492188,-0.0010401606559753418,30.44783592224121,30.452808380126953,0.919000506401062,0.9191716909408569,0.250569224357605,0.2516093850135803,54.93603515625,0,18771800,0,0,340771,174,3,0
drjohnson,DrJohnson,24,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.058197021484375,0.001374363899230957,-0.0014687776565551758,34.367340087890625,34.30914306640625,0.926369845867157,0.924995481967926,0.2582690715789795,0.25973784923553467,55.477535247802734,0,22258683,0,0,271831,265,4,0
drjohnson,DrJohnson,25,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.03231239318847656,-0.0013799667358398438,-0.00020959973335266113,25.887340545654297,25.919652938842773,0.8957628607749939,0.8971428275108337,0.2973301112651825,0.29753971099853516,51.15800094604492,0,19453859,0,0,358236,192,9,0
drjohnson,DrJohnson,26,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.08908653259277344,0.0001825094223022461,-0.0006499886512756348,31.902053833007812,31.991140365600586,0.9065693616867065,0.9063868522644043,0.29410240054130554,0.2947523891925812,54.34461212158203,0,17187948,0,0,312150,216,5,0
drjohnson,DrJohnson,27,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.15119361877441406,0.0005633831024169922,-0.0021350085735321045,31.078153610229492,30.926959991455078,0.9113020896911621,0.9107387065887451,0.30453264713287354,0.30666765570640564,49.274654388427734,0,20039284,0,0,236841,303,9,0
drjohnson,DrJohnson,28,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.015863418579101562,-0.0004235506057739258,-0.00026729702949523926,31.055706024169922,31.071569442749023,0.8900436758995056,0.8904672265052795,0.30824515223503113,0.30851244926452637,54.808860778808594,0,28450109,0,0,948418,172,5,0
drjohnson,DrJohnson,29,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.03517913818359375,-0.0003560185432434082,-0.0010021030902862549,26.196372985839844,26.16119384765625,0.8870527744293213,0.8874087929725647,0.22997108101844788,0.23097318410873413,53.94794845581055,0,32926958,0,0,741951,107,2,0
drjohnson,DrJohnson,30,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.01596832275390625,-0.0005393624305725098,-0.0004725456237792969,25.516605377197266,25.532573699951172,0.8926287293434143,0.8931680917739868,0.27376794815063477,0.27424049377441406,56.1804313659668,0,28296049,0,0,578324,121,0,0
drjohnson,DrJohnson,31,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.005275726318359375,-0.00030481815338134766,-0.00011749565601348877,28.693740844726562,28.699016571044922,0.8604303002357483,0.8607351183891296,0.22120776772499084,0.22132526338100433,56.14292526245117,0,17411329,0,0,682748,401,12,0
drjohnson,DrJohnson,32,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.01800537109375,0.0002561807632446289,-0.00034436583518981934,23.504451751708984,23.522457122802734,0.8225887417793274,0.8223325610160828,0.29786577820777893,0.29821014404296875,48.801963806152344,0,22427334,0,0,847272,429,10,0
garden,Garden,1,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.010143280029296875,-0.0005547404289245605,-4.048645496368408e-05,22.718029022216797,22.728172302246094,0.7218314409255981,0.7223861813545227,0.24899370968341827,0.24903419613838196,49.77482604980469,0,37467117,0,0,1707800,434,9,0
garden,Garden,2,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.028303146362304688,-0.000582277774810791,-0.00014865398406982422,26.846723556518555,26.87502670288086,0.7962157130241394,0.7967979907989502,0.22182443737983704,0.22197309136390686,49.678306579589844,0,36519935,0,0,1750205,445,6,0
garden,Garden,3,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0299072265625,-0.0003781318664550781,2.5525689125061035e-05,23.803741455078125,23.833648681640625,0.7354049682617188,0.7357831001281738,0.24569226801395416,0.2456667423248291,48.59571075439453,0,36363515,0,0,1452684,434,12,0
garden,Garden,4,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.011720657348632812,-0.0007109642028808594,-2.238154411315918e-05,19.681852340698242,19.693572998046875,0.7299098968505859,0.7306208610534668,0.2630453407764435,0.26306772232055664,49.17424774169922,0,32219911,0,0,1805147,368,10,0
garden,Garden,5,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.023662567138671875,-0.0007022619247436523,0.00015120208263397217,25.704715728759766,25.728378295898438,0.8077202439308167,0.8084225058555603,0.21821469068527222,0.21806348860263824,50.8852653503418,0,37144958,0,0,1599435,404,17,0
garden,Garden,6,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.03764915466308594,-0.0006849765777587891,0.00013765692710876465,28.07819175720215,28.115840911865234,0.8517496585845947,0.8524346351623535,0.21012648940086365,0.20998883247375488,50.900264739990234,0,36232520,0,0,1364269,559,13,0
garden,Garden,7,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.041728973388671875,-0.000802159309387207,1.3262033462524414e-05,27.430068969726562,27.471797943115234,0.8492071032524109,0.8500092625617981,0.21882376074790955,0.21881049871444702,50.43668746948242,0,34503507,0,0,1424284,546,17,0
garden,Garden,8,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0260772705078125,-0.0005818605422973633,-0.00015757977962493896,25.750713348388672,25.776790618896484,0.8076426982879639,0.8082245588302612,0.22477936744689941,0.22493694722652435,49.856224060058594,0,36095393,0,0,1459804,588,14,0
garden,Garden,9,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.039154052734375,-0.0004566311836242676,-0.0005360245704650879,26.28844451904297,26.249290466308594,0.8130466938018799,0.8135033249855042,0.2108328938484192,0.21136891841888428,46.501739501953125,0,34312109,0,0,1579045,421,9,0
garden,Garden,10,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.014810562133789062,-0.0006515979766845703,-0.00013847649097442627,26.220205307006836,26.235015869140625,0.8323089480400085,0.8329605460166931,0.21973229944705963,0.21987077593803406,50.84386444091797,0,34411417,0,0,1392080,420,7,0
garden,Garden,11,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.019443511962890625,-0.0005317926406860352,-9.354948997497559e-05,27.310466766357422,27.329910278320312,0.8312885165214539,0.8318203091621399,0.2306595742702484,0.2307531237602234,50.41961669921875,0,34353393,0,0,1560966,552,13,0
garden,Garden,12,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.018178939819335938,-0.0006039142608642578,-0.00010381639003753662,26.197057723999023,26.21523666381836,0.7994208335876465,0.8000247478485107,0.235791876912117,0.23589569330215454,50.3866081237793,0,34952738,0,0,1362961,393,6,0
garden,Garden,13,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.027130126953125,-0.0007698535919189453,0.00020101666450500488,28.38556480407715,28.412694931030273,0.8379768133163452,0.8387466669082642,0.2073993980884552,0.2071983814239502,51.00111389160156,0,33963094,0,0,1601622,498,13,0
garden,Garden,14,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0151824951171875,-0.000666499137878418,-4.693865776062012e-05,28.790756225585938,28.805938720703125,0.8448123931884766,0.845478892326355,0.21579095721244812,0.21583789587020874,50.489601135253906,0,32813664,0,0,1431531,635,11,0
garden,Garden,15,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.020053863525390625,-0.0005483627319335938,-0.00017304718494415283,24.805370330810547,24.825424194335938,0.7629565000534058,0.7635048627853394,0.23909196257591248,0.23926500976085663,49.82468795776367,0,33753915,0,0,1447011,536,12,0
garden,Garden,16,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.024499893188476562,-0.0006545186042785645,1.9341707229614258e-05,26.77730941772461,26.801809310913086,0.7921596765518188,0.7928141951560974,0.23632632195949554,0.23630698025226593,50.54346466064453,0,32194590,0,0,1560214,402,12,0
garden,Garden,17,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.027223587036132812,-0.0006994009017944336,-8.986890316009521e-05,29.07938003540039,29.106603622436523,0.8524316549301147,0.8531310558319092,0.21567830443382263,0.21576817333698273,50.4757080078125,0,33291166,0,0,1308998,495,10,0
garden,Garden,18,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.2618083953857422,-0.0002785325050354004,-0.0003270357847213745,26.461339950561523,26.19953155517578,0.8295979499816895,0.8298764824867249,0.2465873509645462,0.24691438674926758,47.041961669921875,0,33877754,0,0,1229557,480,11,0
garden,Garden,19,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.017335891723632812,-0.0006446242332458496,-0.00028783082962036133,27.30580711364746,27.288471221923828,0.8393435478210449,0.8399881720542908,0.2523070275783539,0.25259485840797424,48.57442855834961,0,35573177,0,0,1292156,661,14,0
garden,Garden,20,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.09592819213867188,-0.0007483959197998047,0.0002821236848831177,28.136611938476562,28.04068374633789,0.8407333493232727,0.8414817452430725,0.2121599316596985,0.21187780797481537,47.62718200683594,0,31316753,0,0,1615020,445,16,0
garden,Garden,21,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.019586563110351562,-0.0006844997406005859,-2.6911497116088867e-05,25.253210067749023,25.272796630859375,0.7756736874580383,0.7763581871986389,0.23930485546588898,0.23933176696300507,50.75652313232422,0,30642816,0,0,1523704,419,8,0
garden,Garden,22,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.07333755493164062,-0.0005703568458557129,-0.0003515779972076416,26.50616455078125,26.43282699584961,0.80743408203125,0.8080044388771057,0.23634403944015503,0.23669561743736267,44.298797607421875,0,31505265,0,0,1409330,504,11,0
garden,Garden,23,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0615692138671875,-0.0012409090995788574,0.00016731023788452148,28.044368743896484,28.105937957763672,0.854011058807373,0.8552519679069519,0.20806477963924408,0.20789746940135956,49.28237533569336,0,30005840,0,0,1775277,369,11,0
hotdog,Hotdog,1,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.021396636962890625,-0.0001348257064819336,3.931671380996704e-05,35.75514221191406,35.77653884887695,0.9717987775802612,0.9719336032867432,0.04638681560754776,0.04634749889373779,58.70751190185547,0,4427143,0,0,142418,0,0,0
hotdog,Hotdog,2,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.02059173583984375,-0.00012916326522827148,3.4186989068984985e-05,35.69347381591797,35.71406555175781,0.9719545841217041,0.9720837473869324,0.046662505716085434,0.04662831872701645,58.755577087402344,0,4393999,0,0,132029,0,0,0
hotdog,Hotdog,3,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.00640869140625,-9.506940841674805e-05,9.03010368347168e-06,35.78498077392578,35.79138946533203,0.9723787903785706,0.9724738597869873,0.045578934252262115,0.045569904148578644,58.62467956542969,0,4362084,0,0,126178,0,0,0
hotdog,Hotdog,4,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.015529632568359375,-9.059906005859375e-05,-0.000133611261844635,35.7264289855957,35.74195861816406,0.9725835919380188,0.9726741909980774,0.04554630070924759,0.045679911971092224,58.64835739135742,0,4332988,0,0,139844,0,0,0
hotdog,Hotdog,5,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.010799407958984375,-8.088350296020508e-05,-1.96211040019989e-05,35.7877311706543,35.79853057861328,0.9730420708656311,0.9731229543685913,0.04503939300775528,0.04505901411175728,58.5590934753418,0,4310320,0,0,141308,0,0,0
hotdog,Hotdog,6,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0275421142578125,-0.00012481212615966797,-1.8864870071411133e-05,35.940635681152344,35.968177795410156,0.9739909172058105,0.9741157293319702,0.04482101649045944,0.04483988136053085,58.416500091552734,0,4293035,0,0,139236,0,0,0
hotdog,Hotdog,7,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0151214599609375,-8.493661880493164e-05,1.4960765838623047e-05,36.12687301635742,36.14199447631836,0.9745903611183167,0.9746752977371216,0.04523874819278717,0.04522378742694855,58.826595306396484,0,4286312,0,0,154175,0,0,0
hotdog,Hotdog,8,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.012226104736328125,-9.85860824584961e-05,5.20460307598114e-05,36.24378204345703,36.25600814819336,0.9748019576072693,0.9749005436897278,0.04704553261399269,0.04699348658323288,58.60887145996094,0,4279958,0,0,158328,0,0,0
