scene,scene_display,camera,profile,profile_bits,guard_mode,delta_psnr_vs_standard,delta_ssim_vs_standard,delta_lpips_vs_standard,psnr_gt,standard_psnr_gt,ssim_gt,standard_ssim_gt,lpips_gt,standard_lpips_gt,psnr_standard_ref,final_non_pd,saturations,unexplained_saturations,dangerous_negative_saturations,underflows,guard_eigen_floor_triggered,guard_diagonal_floor_triggered,guard_b_clamp_triggered
hotdog,hotdog,7,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.014980316162109375,-8.505582809448242e-05,1.6830861568450928e-05,36.12701416015625,36.14199447631836,0.9745902419090271,0.9746752977371216,0.045240618288517,0.04522378742694855,58.82487106323242,0,4286367,0,0,154236,,,
hotdog,hotdog,8,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0122528076171875,-9.834766387939453e-05,5.488842725753784e-05,36.24375534057617,36.25600814819336,0.9748021960258484,0.9749005436897278,0.04704837501049042,0.04699348658323288,58.6093864440918,0,4280245,0,0,158316,,,
hotdog,hotdog,9,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.013065338134765625,-0.0001042485237121582,3.214925527572632e-06,36.23078155517578,36.24384689331055,0.9747652411460876,0.9748694896697998,0.04762239009141922,0.04761917516589165,58.49823760986328,0,4278371,0,0,142400,,,
hotdog,hotdog,10,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0179290771484375,-0.00011134147644042969,4.3664127588272095e-05,36.01266098022461,36.03059005737305,0.9741706252098083,0.9742819666862488,0.048788219690322876,0.048744555562734604,58.585262298583984,0,4283089,0,0,185711,,,
hotdog,hotdog,11,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.023387908935546875,-0.0001366138458251953,7.07767903804779e-05,35.98307418823242,36.00646209716797,0.9738966226577759,0.9740332365036011,0.050109125673770905,0.05003834888339043,58.528892517089844,0,4285965,0,0,171950,,,
hotdog,hotdog,12,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.022792816162109375,-0.00010979175567626953,0.00012701377272605896,35.839088439941406,35.861881256103516,0.9735695123672485,0.9736793041229248,0.05136054754257202,0.05123353376984596,58.27519989013672,0,4294179,0,0,227132,,,
hotdog,hotdog,13,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.028778076171875,-0.00012552738189697266,-1.7214566469192505e-05,35.59954833984375,35.628326416015625,0.9729132652282715,0.9730387926101685,0.05133053660392761,0.051347751170396805,58.612457275390625,0,4307457,0,0,172028,,,
hotdog,hotdog,14,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.01787567138671875,-8.487701416015625e-05,-8.760392665863037e-05,35.373992919921875,35.391868591308594,0.9724501371383667,0.9725350141525269,0.051365844905376434,0.051453448832035065,58.68966293334961,0,4326257,0,0,177210,,,
hotdog,hotdog,15,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.018894195556640625,-0.00010085105895996094,5.375593900680542e-05,35.34711837768555,35.36601257324219,0.9722539782524109,0.9723548293113708,0.053337566554546356,0.05328381061553955,58.77830505371094,0,4349779,0,0,167932,,,
hotdog,hotdog,16,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.021266937255859375,-9.870529174804688e-05,8.765608072280884e-05,35.192501068115234,35.213768005371094,0.9718403816223145,0.9719390869140625,0.05451349914073944,0.05442584306001663,58.839012145996094,0,4380988,0,0,125012,,,
hotdog,hotdog,17,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.004596710205078125,-6.246566772460938e-05,-0.00010242313146591187,35.22665786743164,35.23125457763672,0.9718729257583618,0.9719353914260864,0.0556255467236042,0.055727969855070114,58.526710510253906,0,4417710,0,0,135103,,,
hotdog,hotdog,18,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.005664825439453125,-7.992982864379883e-05,-2.0388513803482056e-05,35.14672088623047,35.15238571166992,0.971982479095459,0.9720624089241028,0.056106165051460266,0.05612655356526375,58.72576904296875,0,4465843,0,0,172274,,,
hotdog,hotdog,19,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.00800323486328125,-8.45193862915039e-05,-3.265589475631714e-05,35.246620178222656,35.25462341308594,0.9726414084434509,0.9727259278297424,0.056472018361091614,0.05650467425584793,58.75801086425781,0,4516597,0,0,166717,,,
hotdog,hotdog,20,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.020496368408203125,-9.441375732421875e-05,-3.8251280784606934e-05,35.40546798706055,35.42596435546875,0.9731510281562805,0.9732454419136047,0.0558309480547905,0.055869199335575104,58.83955383300781,0,4565350,0,0,170473,,,
hotdog,hotdog,21,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.02277374267578125,-9.685754776000977e-05,-7.744133472442627e-05,35.73748779296875,35.76026153564453,0.9742794632911682,0.9743763208389282,0.055600717663764954,0.05567815899848938,58.740718841552734,0,4620873,0,0,119349,,,
hotdog,hotdog,22,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.018901824951171875,-0.00010496377944946289,-5.211681127548218e-06,36.05501937866211,36.07392120361328,0.9750891923904419,0.9751941561698914,0.05413670092821121,0.05414191260933876,58.90275192260742,0,4674697,0,0,181391,,,
hotdog,hotdog,23,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.021701812744140625,-8.58306884765625e-05,-9.571760892868042e-05,36.35639572143555,36.37809753417969,0.9761533737182617,0.9762392044067383,0.05230184644460678,0.05239756405353546,59.089088439941406,0,4729475,0,0,160338,,,
hotdog,hotdog,24,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0210113525390625,-9.423494338989258e-05,-4.955381155014038e-05,36.73155212402344,36.7525634765625,0.9767341017723083,0.9768283367156982,0.051416389644145966,0.051465943455696106,59.00326156616211,0,4773399,0,0,179728,,,
hotdog,hotdog,25,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0093994140625,-9.66191291809082e-05,-8.931010961532593e-05,37.1697998046875,37.17919921875,0.9773430824279785,0.9774397015571594,0.05172441154718399,0.051813721656799316,59.0150146484375,0,4807711,0,0,155720,,,
hotdog,hotdog,26,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.012310028076171875,-7.635354995727539e-05,-0.00010364130139350891,37.30955123901367,37.321861267089844,0.9777387976646423,0.9778151512145996,0.05042726546525955,0.05053090676665306,59.274200439453125,0,4815109,0,0,120530,,,
hotdog,hotdog,27,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.02245330810546875,-0.00010371208190917969,-8.163228631019592e-05,37.54225158691406,37.56470489501953,0.9782671928405762,0.9783709049224854,0.04988916218280792,0.04997079446911812,59.313411712646484,0,4814412,0,0,155130,,,
hotdog,hotdog,28,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.02289581298828125,-0.00010496377944946289,-5.314871668815613e-05,37.63679504394531,37.659690856933594,0.9781481623649597,0.9782531261444092,0.04965026676654816,0.04970341548323631,59.446998596191406,0,4800355,0,0,128979,,,
hotdog,hotdog,29,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.019893646240234375,-8.225440979003906e-05,-1.32732093334198e-05,37.72799301147461,37.747886657714844,0.9782432913780212,0.9783255457878113,0.05040663108229637,0.05041990429162979,59.40961837768555,0,4785791,0,0,134428,,,
hotdog,hotdog,30,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.01631927490234375,-9.006261825561523e-05,2.2664666175842285e-05,37.93278884887695,37.9491081237793,0.9785942435264587,0.9786843061447144,0.050137098878622055,0.05011443421244621,59.278133392333984,0,4769146,0,0,152245,,,
hotdog,hotdog,31,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.020782470703125,-7.915496826171875e-05,-0.00010044127702713013,37.98646545410156,38.00724792480469,0.9787773489952087,0.9788565039634705,0.04911171272397041,0.04921215400099754,59.4234619140625,0,4742269,0,0,149691,,,
hotdog,hotdog,32,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.026371002197265625,-9.000301361083984e-05,-7.126107811927795e-05,38.04332733154297,38.069698333740234,0.9787227511405945,0.9788127541542053,0.04794251173734665,0.04801377281546593,59.459388732910156,0,4713153,0,0,144151,,,
hotdog,hotdog,33,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.029842376708984375,-8.159875869750977e-05,-0.00013429298996925354,37.98365783691406,38.01350021362305,0.9786643385887146,0.9787459373474121,0.04670250415802002,0.04683679714798927,59.56951141357422,0,4677691,0,0,133393,,,
hotdog,hotdog,34,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.020153045654296875,-7.784366607666016e-05,-7.240474224090576e-05,37.8332633972168,37.853416442871094,0.9782932996749878,0.9783711433410645,0.04680579900741577,0.04687820374965668,59.66849899291992,0,4637033,0,0,135819,,,
hotdog,hotdog,35,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.033817291259765625,-9.769201278686523e-05,-0.0001484602689743042,37.63330841064453,37.6671257019043,0.9781405329704285,0.9782382249832153,0.045502446591854095,0.0456509068608284,59.65978240966797,0,4599564,0,0,117776,,,
hotdog,hotdog,36,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.016338348388671875,-9.912252426147461e-05,-8.13901424407959e-05,37.4562873840332,37.472625732421875,0.9777320623397827,0.9778311848640442,0.04505331069231033,0.04513470083475113,59.72174072265625,0,4558812,0,0,127091,,,
hotdog,hotdog,37,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.013641357421875,-8.094310760498047e-05,-2.3834407329559326e-05,37.37651062011719,37.39015197753906,0.9774803519248962,0.9775612950325012,0.04498731717467308,0.04501115158200264,59.69938278198242,0,4520497,0,0,136612,,,
hotdog,hotdog,38,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.010829925537109375,-6.556510925292969e-05,-8.099526166915894e-05,37.340023040771484,37.350852966308594,0.9774336814880371,0.97749924659729,0.04495612531900406,0.04503712058067322,59.5262565612793,0,4482023,0,0,183790,,,
hotdog,hotdog,39,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0144500732421875,-8.237361907958984e-05,-0.0001842975616455078,37.32200241088867,37.33645248413086,0.9773182272911072,0.9774006009101868,0.04354909062385559,0.0437333881855011,59.63903045654297,0,4444251,0,0,125934,,,
hotdog,hotdog,40,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.020771026611328125,-0.00010150671005249023,-0.00019624829292297363,37.20748519897461,37.22825622558594,0.9770423173904419,0.9771438241004944,0.04374319687485695,0.04393944516777992,59.626792907714844,0,4415793,0,0,149165,,,
hotdog,hotdog,41,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.006198883056640625,-7.31348991394043e-05,-0.00025564804673194885,37.066951751708984,37.073150634765625,0.976803183555603,0.9768763184547424,0.0436963252723217,0.04395197331905365,59.497398376464844,0,4383782,0,0,161519,,,
hotdog,hotdog,42,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.020721435546875,-7.253885269165039e-05,-0.0002450011670589447,37.03035354614258,37.05107498168945,0.9768384099006653,0.9769109487533569,0.042714763432741165,0.04295976459980011,59.41221237182617,0,4355059,0,0,103830,,,
hotdog,hotdog,43,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.01610565185546875,-8.189678192138672e-05,-0.00017368420958518982,36.970401763916016,36.986507415771484,0.976660966873169,0.9767428636550903,0.042105209082365036,0.042278893291950226,59.786956787109375,0,4326272,0,0,130649,,,
hotdog,hotdog,44,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0130767822265625,-6.723403930664062e-05,-0.00016085058450698853,36.969970703125,36.98304748535156,0.9767058491706848,0.9767730832099915,0.041844964027404785,0.042005814611911774,59.60882568359375,0,4299717,0,0,119088,,,
hotdog,hotdog,45,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0263824462890625,-8.559226989746094e-05,-0.00018342584371566772,36.905982971191406,36.93236541748047,0.9764546751976013,0.9765402674674988,0.041434597223997116,0.041618023067712784,59.493309020996094,0,4278819,0,0,122646,,,
hotdog,hotdog,46,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0083160400390625,-6.520748138427734e-05,-0.0001684054732322693,36.69380187988281,36.702117919921875,0.9761176109313965,0.9761828184127808,0.04069546237587929,0.04086386784911156,59.29903793334961,0,4261577,0,0,99733,,,
hotdog,hotdog,47,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.018718719482421875,-5.9485435485839844e-05,-0.0002676434814929962,36.63736343383789,36.65608215332031,0.9760192632675171,0.9760787487030029,0.03985830023884773,0.04012594372034073,59.70615768432617,0,4247836,0,0,109610,,,
hotdog,hotdog,48,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.026336669921875,-8.45193862915039e-05,-0.00016108155250549316,36.54315185546875,36.569488525390625,0.9759401082992554,0.9760246276855469,0.039140485227108,0.039301566779613495,59.52283477783203,0,4239064,0,0,170308,,,
hotdog,hotdog,49,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.022197723388671875,-7.367134094238281e-05,-0.00010261684656143188,36.409671783447266,36.43186950683594,0.9757771492004395,0.9758508205413818,0.03952724486589432,0.03962986171245575,59.299774169921875,0,4228758,0,0,105762,,,
hotdog,hotdog,50,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.015625,-8.004903793334961e-05,-7.618218660354614e-05,36.308311462402344,36.323936462402344,0.9756906628608704,0.9757707118988037,0.03892059624195099,0.038996778428554535,59.507469177246094,0,4214744,0,0,102012,,,
hotdog,hotdog,51,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.02178955078125,-0.00010150671005249023,-0.00010732188820838928,36.48039245605469,36.50218200683594,0.9761410355567932,0.9762425422668457,0.037763554602861404,0.037870876491069794,59.6467399597168,0,4171483,0,0,114922,,,
hotdog,hotdog,52,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.01447296142578125,-7.474422454833984e-05,-0.00014625489711761475,36.69310760498047,36.70758056640625,0.9770210981369019,0.9770958423614502,0.0373077318072319,0.03745398670434952,59.64301681518555,0,4130001,0,0,117453,,,
hotdog,hotdog,53,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.03006744384765625,-8.20159912109375e-05,-0.00014878436923027039,37.13921356201172,37.169281005859375,0.9784435033798218,0.9785255193710327,0.03601517155766487,0.03616395592689514,59.42969512939453,0,4085866,0,0,126914,,,
hotdog,hotdog,54,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.01247406005859375,-4.667043685913086e-05,-0.00024042651057243347,37.37628173828125,37.388755798339844,0.9793699979782104,0.9794166684150696,0.035393767058849335,0.03563419356942177,59.67550277709961,0,4037727,0,0,148178,,,
hotdog,hotdog,55,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.028675079345703125,-7.909536361694336e-05,-9.020417928695679e-05,37.30631637573242,37.334991455078125,0.9792500138282776,0.9793291091918945,0.036234937608242035,0.03632514178752899,59.491798400878906,0,3992309,0,0,143629,,,
hotdog,hotdog,56,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.035488128662109375,-9.542703628540039e-05,-0.0001605004072189331,37.364742279052734,37.400230407714844,0.9795539379119873,0.9796493649482727,0.03640339523553848,0.036563895642757416,59.58142852783203,0,3964095,0,0,105556,,,
hotdog,hotdog,57,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.01761627197265625,-6.514787673950195e-05,-0.0001614503562450409,37.63957977294922,37.657196044921875,0.9802627563476562,0.9803279042243958,0.036561042070388794,0.036722492426633835,59.77562713623047,0,3927557,0,0,107144,,,
hotdog,hotdog,58,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.01071929931640625,-5.53131103515625e-05,-0.00011848658323287964,38.05492401123047,38.065643310546875,0.9809226393699646,0.9809779524803162,0.03587115556001663,0.03598964214324951,59.54698944091797,0,3902595,0,0,120067,,,
hotdog,hotdog,59,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.01071929931640625,-5.4717063903808594e-05,-0.00010046735405921936,38.151344299316406,38.16206359863281,0.9806110858917236,0.9806658029556274,0.03622585907578468,0.0363263264298439,59.457740783691406,0,3884400,0,0,137972,,,
hotdog,hotdog,60,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.003086090087890625,-3.808736801147461e-05,-0.00011344254016876221,38.0156364440918,38.01872253417969,0.9798567891120911,0.9798948764801025,0.03735329210758209,0.037466734647750854,59.608726501464844,0,3869188,0,0,106646,,,
hotdog,hotdog,61,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.02185821533203125,-5.3882598876953125e-05,-9.280815720558167e-05,37.868431091308594,37.890289306640625,0.9787060022354126,0.9787598848342896,0.039073679596185684,0.039166487753391266,59.91968536376953,0,3856093,0,0,105554,,,
hotdog,hotdog,62,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.01214599609375,-6.35385513305664e-05,-0.00013086572289466858,37.808387756347656,37.820533752441406,0.9779077768325806,0.9779713153839111,0.04102545604109764,0.04115632176399231,59.559051513671875,0,3849075,0,0,111267,,,
hotdog,hotdog,63,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.00067138671875,-2.6881694793701172e-05,-0.0001223236322402954,37.81589889526367,37.81657028198242,0.9775693416595459,0.9775962233543396,0.041707590222358704,0.041829913854599,59.73006820678711,0,3846048,0,0,153065,,,
hotdog,hotdog,64,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.005779266357421875,-4.5418739318847656e-05,-0.00010839849710464478,37.79547119140625,37.80125045776367,0.976718008518219,0.9767634272575378,0.04195135086774826,0.042059749364852905,59.836238861083984,0,3837283,0,0,133666,,,
hotdog,hotdog,65,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.0004730224609375,-3.6776065826416016e-05,-0.00015349313616752625,37.748313903808594,37.747840881347656,0.9757838249206543,0.9758206009864807,0.042590901255607605,0.04274439439177513,59.74114990234375,0,3833586,0,0,110309,,,
hotdog,hotdog,66,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0186309814453125,-5.6684017181396484e-05,-0.00010316446423530579,37.611671447753906,37.63030242919922,0.9749018549919128,0.9749585390090942,0.04350882023572922,0.04361198469996452,60.19135665893555,0,3826101,0,0,146760,,,
hotdog,hotdog,67,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0314788818359375,-6.884336471557617e-05,-7.320940494537354e-05,37.35743713378906,37.388916015625,0.9737696647644043,0.9738385081291199,0.04458030313253403,0.0446535125374794,60.1303825378418,0,3819666,0,0,104722,,,
hotdog,hotdog,68,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0246734619140625,-6.967782974243164e-05,-8.397921919822693e-05,37.25820541381836,37.28287887573242,0.9732050895690918,0.9732747673988342,0.04537467658519745,0.045458655804395676,60.103511810302734,0,3813009,0,0,103960,,,
hotdog,hotdog,69,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.03399658203125,-5.882978439331055e-05,-8.691847324371338e-05,37.10543441772461,37.13943099975586,0.9725857377052307,0.972644567489624,0.045121513307094574,0.04520843178033829,60.22595977783203,0,3807487,0,0,108665,,,
hotdog,hotdog,70,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.04016876220703125,-4.571676254272461e-05,-9.746849536895752e-05,36.98780822753906,37.027976989746094,0.9721452593803406,0.9721909761428833,0.045837171375751495,0.04593463987112045,60.45153045654297,0,3791798,0,0,116930,,,
hotdog,hotdog,71,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.043025970458984375,-4.476308822631836e-05,-0.00014628097414970398,36.91603469848633,36.95906066894531,0.9717048406600952,0.9717496037483215,0.04621336981654167,0.046359650790691376,59.945045471191406,0,3785189,0,0,114922,,,
hotdog,hotdog,72,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.005340576171875,-2.9206275939941406e-05,-0.0001346208155155182,37.023826599121094,37.02916717529297,0.9717179536819458,0.9717471599578857,0.04624125361442566,0.04637587442994118,60.38153076171875,0,3771399,0,0,111854,,,
hotdog,hotdog,73,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.02254486083984375,-5.1975250244140625e-05,-5.9332698583602905e-05,37.037841796875,37.060386657714844,0.9713726043701172,0.9714245796203613,0.0473656952381134,0.047425027936697006,60.53227996826172,0,3748575,0,0,80551,,,
hotdog,hotdog,74,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.044986724853515625,-6.788969039916992e-05,-5.4448843002319336e-05,37.0842399597168,37.12922668457031,0.9717202186584473,0.9717881083488464,0.045663170516490936,0.045717619359493256,60.24961471557617,0,3714296,0,0,107101,,,
hotdog,hotdog,75,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.04901885986328125,-5.1915645599365234e-05,-5.272403359413147e-05,37.19352722167969,37.24254608154297,0.9721066951751709,0.9721586108207703,0.044548600912094116,0.04460132494568825,60.53226852416992,0,3685402,0,0,107608,,,
hotdog,hotdog,76,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.026123046875,-5.412101745605469e-05,-0.00011838600039482117,37.11774826049805,37.14387130737305,0.9719587564468384,0.9720128774642944,0.04409613087773323,0.04421451687812805,60.72808837890625,0,3646930,0,0,114328,,,
hotdog,hotdog,77,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.03073883056640625,-4.0411949157714844e-05,-0.00012371689081192017,37.11170959472656,37.14244842529297,0.9720258712768555,0.9720662832260132,0.04554968327283859,0.04567340016365051,60.666900634765625,0,3595051,0,0,113393,,,
hotdog,hotdog,78,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.04282379150390625,-8.630752563476562e-05,-0.00012514367699623108,37.14405822753906,37.18688201904297,0.9722940921783447,0.9723803997039795,0.04483884945511818,0.04496399313211441,60.827117919921875,0,3536177,0,0,123616,,,
hotdog,hotdog,79,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.03870391845703125,-6.407499313354492e-05,-0.00012084096670150757,37.25823211669922,37.29693603515625,0.9727662801742554,0.9728303551673889,0.043520621955394745,0.04364146292209625,60.94047546386719,0,3474742,0,0,94764,,,
hotdog,hotdog,80,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.026172637939453125,-1.6927719116210938e-05,-0.00012621283531188965,37.492122650146484,37.51829528808594,0.9734670519828796,0.9734839797019958,0.042657844722270966,0.042784057557582855,61.04467010498047,0,3411459,0,0,92800,,,
hotdog,hotdog,81,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0041351318359375,-2.0444393157958984e-05,-0.00013466179370880127,37.36796188354492,37.37209701538086,0.9735351800918579,0.9735556244850159,0.04128892719745636,0.04142358899116516,61.093902587890625,0,3342453,0,0,103835,,,
hotdog,hotdog,82,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0152435302734375,-2.1278858184814453e-05,-0.00013838335871696472,36.97474670410156,36.989990234375,0.9733459949493408,0.9733672738075256,0.041579920798540115,0.04171830415725708,61.013511657714844,0,3265928,0,0,93775,,,
hotdog,hotdog,83,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.008823394775390625,1.5020370483398438e-05,-0.00013538822531700134,36.635154724121094,36.643978118896484,0.9733059406280518,0.9732909202575684,0.04187542200088501,0.04201081022620201,61.40305709838867,0,3187332,0,0,90910,,,
hotdog,hotdog,84,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.0023651123046875,3.55839729309082e-05,-7.588788866996765e-05,36.384361267089844,36.38672637939453,0.9730082154273987,0.9729726314544678,0.04106251522898674,0.04113840311765671,61.46924591064453,0,3109683,0,0,88388,,,
hotdog,hotdog,85,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.014068603515625,4.3332576751708984e-05,-5.733221769332886e-05,36.44663619995117,36.43256759643555,0.9734023809432983,0.9733590483665466,0.0405583418905735,0.04061567410826683,61.689414978027344,0,3031334,0,0,95202,,,
hotdog,hotdog,86,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.00240325927734375,8.809566497802734e-05,-0.00011068582534790039,36.569400787353516,36.56699752807617,0.9738087058067322,0.9737206101417542,0.040760815143585205,0.040871500968933105,61.56000900268555,0,2951224,0,0,98810,,,
hotdog,hotdog,87,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.003086090087890625,6.824731826782227e-05,-0.00017586350440979004,36.62837219238281,36.62528610229492,0.9739747643470764,0.9739065170288086,0.04041917622089386,0.04059503972530365,61.841636657714844,0,2868790,0,0,84310,,,
hotdog,hotdog,88,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.008098602294921875,6.99162483215332e-05,-0.00018087029457092285,36.32084655761719,36.312747955322266,0.973285436630249,0.9732155203819275,0.04030030220746994,0.04048117250204086,61.95916748046875,0,2785261,0,0,88634,,,
hotdog,hotdog,89,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.0018768310546875,7.49826431274414e-05,-9.356439113616943e-05,35.77183532714844,35.76995849609375,0.9731035232543945,0.9730285406112671,0.04026082903146744,0.04035439342260361,62.2587890625,0,2698979,0,0,71781,,,
hotdog,hotdog,90,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.012928009033203125,6.890296936035156e-05,-0.0002319812774658203,35.58265686035156,35.56972885131836,0.9729600548744202,0.9728911519050598,0.03990216553211212,0.04013414680957794,61.93793869018555,0,2620220,0,0,103670,,,
hotdog,hotdog,91,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.00130462646484375,8.291006088256836e-05,-0.00017233937978744507,34.906517028808594,34.90782165527344,0.9728621244430542,0.9727792143821716,0.03893132507801056,0.039103664457798004,62.121124267578125,0,2539172,0,0,94739,,,
hotdog,hotdog,92,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,-0.003871917724609375,5.4001808166503906e-05,-0.0001619085669517517,34.425880432128906,34.429752349853516,0.9733274579048157,0.9732734560966492,0.03817277401685715,0.0383346825838089,62.26066589355469,0,2463282,0,0,71722,,,
hotdog,hotdog,93,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.000640869140625,7.528066635131836e-05,-0.00020287185907363892,34.5571403503418,34.55649948120117,0.9736394882202148,0.9735642075538635,0.03789278864860535,0.038095660507678986,62.378196716308594,0,2393356,0,0,101412,,,
hotdog,hotdog,94,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.01541900634765625,0.00011491775512695312,-0.00021564587950706482,34.840816497802734,34.82539749145508,0.9751092195510864,0.9749943017959595,0.03569610044360161,0.03591174632310867,62.47496795654297,0,2322276,0,0,98216,,,
hotdog,hotdog,95,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.00463104248046875,8.14199447631836e-05,-0.0002017579972743988,35.313072204589844,35.308441162109375,0.9765334725379944,0.9764520525932312,0.03375350311398506,0.03395526111125946,62.418304443359375,0,2261364,0,0,123474,,,
hotdog,hotdog,96,selected_coord18_conic20_opacity8_rgb10,20,full_pd_guard,0.023082733154296875,0.00011920928955078125,-0.00016150623559951782,36.236995697021484,36.21391296386719,0.9790187478065491,0.9788995385169983,0.03151825815439224,0.03167976438999176,62.5266227722168,0,2206666,0,0,83917,,,
