scene,scene_display,camera,profile,profile_bits,guard_mode,delta_psnr_vs_standard,delta_ssim_vs_standard,delta_lpips_vs_standard,psnr_gt,standard_psnr_gt,ssim_gt,standard_ssim_gt,lpips_gt,standard_lpips_gt,psnr_standard_ref,final_non_pd,saturations,unexplained_saturations,dangerous_negative_saturations,underflows,guard_eigen_floor_triggered,guard_diagonal_floor_triggered,guard_b_clamp_triggered
lego,Lego,77,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.00273895263671875,-2.682209014892578e-05,-7.56196677684784e-05,29.28820037841797,29.28546142578125,0.9519117474555969,0.9519385695457458,0.060400284826755524,0.060475904494524,56.003414154052734,0,3150076,0,0,178708,0,0,0
lego,Lego,78,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.004375457763671875,-7.873773574829102e-05,-3.814697265625e-05,29.24224853515625,29.246623992919922,0.9511181712150574,0.9511969089508057,0.06125808507204056,0.06129623204469681,55.72138977050781,0,3124072,0,0,146528,0,0,0
lego,Lego,79,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.002399444580078125,-8.505582809448242e-05,-9.592995047569275e-05,29.23737335205078,29.23977279663086,0.9498255252838135,0.949910581111908,0.06208106502890587,0.06217699497938156,55.50181579589844,0,3113417,0,0,195053,0,0,0
lego,Lego,80,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.003692626953125,-6.109476089477539e-05,-6.924569606781006e-05,29.490325927734375,29.4940185546875,0.9493096470832825,0.9493707418441772,0.06294077634811401,0.06301002204418182,55.765625,0,3103973,0,0,171538,0,0,0
lego,Lego,81,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0007724761962890625,-6.300210952758789e-05,-8.232146501541138e-05,29.459774017333984,29.460546493530273,0.9476373195648193,0.9477003216743469,0.06346560269594193,0.06354792416095734,55.71171188354492,0,3088097,0,0,199321,0,0,0
lego,Lego,82,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.00299072265625,-2.193450927734375e-05,-3.809481859207153e-05,29.50594711303711,29.50295639038086,0.9464714527130127,0.94649338722229,0.06420393288135529,0.06424202769994736,55.782649993896484,0,3073069,0,0,193206,0,0,0
lego,Lego,83,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.00632476806640625,-8.493661880493164e-05,7.972121238708496e-06,29.656028747558594,29.662353515625,0.9462579488754272,0.9463428854942322,0.06561410427093506,0.06560613214969635,55.833168029785156,0,3071400,0,0,181181,0,0,0
lego,Lego,84,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0096893310546875,-0.00010102987289428711,4.351139068603516e-06,29.643539428710938,29.653228759765625,0.945530891418457,0.9456319212913513,0.06676210463047028,0.06675775349140167,55.68597412109375,0,3068436,0,0,176290,0,0,0
lego,Lego,85,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0011959075927734375,-6.383657455444336e-05,-6.987154483795166e-05,29.867162704467773,29.868358612060547,0.9461523294448853,0.9462161660194397,0.06692592799663544,0.06699579954147339,55.788291931152344,0,3073449,0,0,162296,0,0,0
lego,Lego,86,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0017547607421875,-6.669759750366211e-05,-9.276717901229858e-05,30.088359832763672,30.09011459350586,0.9462908506393433,0.9463575482368469,0.06564833223819733,0.06574109941720963,55.852630615234375,0,3073540,0,0,158943,0,0,0
